rank,name,country_name,country_id,value
92,Casper Ruud,Norway,NOR,2.148
93,Mackenzie Mcdonald,United States,USA,2.143
94,Taro Daniel,Japan,JPN,2.142
95,Ernests Gulbis,Latvia,LAT,2.140
96,Richard Gasquet,France,FRA,2.134
97,Ricardas Berankis,Lithuania,LTU,2.133
98,Sam Querrey,United States,USA,2.130
99,Robin Haase,Netherlands,NED,2.128
100,Joao Sousa,Portugal,POR,2.125
101,Jo Wilfried Tsonga,France,FRA,2.124
102,Milos Raonic,Canada,CAN,2.121
103,Peter Gojowczyk,Germany,GER,2.104
104,Marco Cecchinato,Italy,ITA,2.099
105,Kyle Edmund,United Kingdom,GBR,2.099
106,Pierre Hugues Herbert,France,FRA,2.099
107,Hyeon Chung,"Korea, Republic of",KOR,2.092
108,Dennis Novak,Austria,AUT,2.088
109,Kamil Majchrzak,Poland,POL,2.078
110,Alexander Bublik,Kazakhstan,KAZ,2.061
111,Aljaz Bedene,Slovenia,SLO,2.054
112,Taylor Harry Fritz,United States,USA,2.054
113,Christopher Eubanks,United States,USA,2.040
114,Feliciano Lopez,Spain,ESP,2.032
115,Lucas Pouille,France,FRA,2.030
116,Alexei Popyrin,Australia,AUS,2.016
117,Steve Johnson,United States,USA,2.014
118,Jiri Vesely,Czech Republic,CZE,2.005
119,Denis Istomin,Uzbekistan,UZB,1.940
120,Lloyd George Muirhead Harris,South Africa,RSA,1.930
121,Vasek Pospisil,Canada,CAN,1.897
122,Nicolas Jarry,Chile,CHI,1.891
123,Paolo Lorenzi,Italy,ITA,1.873
124,Bernard Tomic,Australia,AUS,1.872
125,Marius Copil,Romania,ROU,1.867
126,Maximilian Marterer,Germany,GER,1.833
127,John Isner,United States,USA,1.826
128,Evgeny Donskoy,Russian Federation,RUS,1.800
129,Prajnesh Gunneswaran,India,IND,1.746
130,Steve Darcis,Belgium,BEL,1.678
131,Nick Kyrgios,Australia,AUS,1.652
132,Bradley Klahn,United States,USA,1.575
133,Guillermo Garcia Lopez,Spain,ESP,1.554
134,Reilly Opelka,United States,USA,1.537
135,Ivo Karlovic,Croatia,CRO,1.527
